상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0101202212A0075580,열린상사,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,41,경기도,41171,안양시 만안구,41171600,석수2동,4117110200,석수동,4117110200102740047,1,대지,274.0,47.0,경기도 안양시 만안구 석수동 274-47,411714346222.0,경기도 안양시 만안구 안양로510번길,20.0,1.0,4117110200102740047011538,,경기도 안양시 만안구 안양로510번길 20-1,430805.0,13964,,,,126.909413572269,37.4151564591497
MA0101202212A0015012,아미헤어살롱,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,41,경기도,41171,안양시 만안구,41171520,안양2동,4117110100,안양동,4117110100100180001,1,대지,18.0,1.0,경기도 안양시 만안구 안양동 18-1,411714346005.0,경기도 안양시 만안구 경수대로1166번길,9.0,,4117110100100180001013385,,경기도 안양시 만안구 경수대로1166번길 9,430812.0,13914,,1,,126.918514655743,37.4154383004325
MA0101202212A0008963,오:늘BAKERYCAFE,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41173,안양시 동안구,41173540,부흥동,4117310100,비산동,4117310100111020000,1,대지,1102.0,,경기도 안양시 동안구 비산동 1102,411733012016.0,경기도 안양시 동안구 학의로,20.0,,4117310100111020000005055,관악아파트,경기도 안양시 동안구 학의로 20,431731.0,14044,,1,,126.941491152394,37.3954444354161
MA0101202212A0056643,파트너위드,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,41,경기도,41173,안양시 동안구,41173620,신촌동,4117310400,호계동,4117310400110550001,1,대지,1055.0,1.0,경기도 안양시 동안구 호계동 1055-1,411733183006.0,경기도 안양시 동안구 동안로,11.0,,4117310400110550001008170,무궁화코오롱;건영아파트,경기도 안양시 동안구 동안로 11,431791.0,14100,,지,,126.956330242984,37.3800329493097
MA0101202212A0057283,아띠랑스발레스튜디오학원,,P1,교육,P106,기타 교육,P10609,음악학원,P85621,음악학원,41,경기도,41173,안양시 동안구,41173610,범계동,4117310400,호계동,4117310400110490002,1,대지,1049.0,2.0,경기도 안양시 동안구 호계동 1049-2,411734349200.0,경기도 안양시 동안구 평촌대로217번길,25.0,,4117310400110490002005089,,경기도 안양시 동안구 평촌대로217번길 25,431812.0,14072,,7,,126.954446957134,37.3904326441328
MA0101202212A0077078,삼성탑내과의원,,Q1,보건의료,Q102,의원,Q10201,내과/소아과 의원,Q86201,일반의원,41,경기도,41173,안양시 동안구,41173540,부흥동,4117310100,비산동,4117310100111080001,1,대지,1108.0,1.0,경기도 안양시 동안구 비산동 1108-1,411732182002.0,경기도 안양시 동안구 시민대로,175.0,,4117310100111080001005143,동안프라자빌딩,경기도 안양시 동안구 시민대로 175,431817.0,14048,,,,126.950413949027,37.3913430340403
MA0101202212A0092308,코코노블,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,41,경기도,41173,안양시 동안구,41173610,범계동,4117310400,호계동,4117310400110460008,1,대지,1046.0,8.0,경기도 안양시 동안구 호계동 1046-8,411734349201.0,경기도 안양시 동안구 평촌대로223번길,43.0,,4117310400110460008005154,청구랜드,경기도 안양시 동안구 평촌대로223번길 43,431812.0,14072,,3,,126.95330625173,37.3904405737677
MA0101202212A0043164,심술보따리,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41173,안양시 동안구,41173552,관양동,4117310200,관양동,4117310200116770000,1,대지,1677.0,,경기도 안양시 동안구 관양동 1677,411733183022.0,경기도 안양시 동안구 동편로,136.0,,4117310200104280002000001,,경기도 안양시 동안구 동편로 136,431061.0,13928,,1,,126.967096066982,37.4101149509773
MA0101202209A0036233,와이디푸드,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41173,안양시 동안구,41173590,호계2동,4117310400,호계동,4117310400109210002,1,대지,921.0,2.0,경기도 안양시 동안구 호계동 921-2,411734349098.0,경기도 안양시 동안구 귀인로79번길,23.0,,4117310400109210002003581,,경기도 안양시 동안구 귀인로79번길 23,431837.0,14079,,,,126.947984471735,37.3833650331899
MA0101202301A0104493,인덕원라이브,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41173,안양시 동안구,41173559,인덕원동,4117310200,관양동,4117310200114990004,1,대지,1499.0,4.0,경기도 안양시 동안구 관양동 1499-4,411734349238.0,경기도 안양시 동안구 흥안대로493번길,16.0,,4117310200114990004001722,,경기도 안양시 동안구 흥안대로493번길 16,431846.0,13951,,1,,126.975907441576,37.3984597329682
MA0101202209A0050421,댕리단안채,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,41,경기도,41171,안양시 만안구,41171530,안양3동,4117110100,안양동,4117110100109030017,1,대지,903.0,17.0,경기도 안양시 만안구 안양동 903-17,411714346096.0,경기도 안양시 만안구 박달로542번길,38.0,,4117110100109030017004896,,경기도 안양시 만안구 박달로542번길 38,430842.0,14004,,3,,126.912749381769,37.4008603309862
MA0101202209A0030328,아이앤필,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,41,경기도,41171,안양시 만안구,41171560,안양6동,4117110100,안양동,4117110100105320003,1,대지,532.0,3.0,경기도 안양시 만안구 안양동 532-3,411713182005.0,경기도 안양시 만안구 문예로,50.0,,4117110100105320003010210,한림시티빌아파트,경기도 안양시 만안구 문예로 50,430824.0,14035,,2,,126.933154453209,37.3860164645581
MA0101202209A0040504,기역시옷갤러리,,G2,소매,G218,장식품 소매,G21801,예술품 소매업,G47841,예술품 및 골동품 소매업,41,경기도,41171,안양시 만안구,41171590,석수1동,4117110200,석수동,4117110200100640000,1,대지,64.0,,경기도 안양시 만안구 석수동 64,411714346119.0,경기도 안양시 만안구 삼막로39번길,33.0,,4117110200100640000000001,,경기도 안양시 만안구 삼막로39번길 33,430804.0,13910,,2,,126.912010151122,37.4246414955108
MA0101202209A0074330,풍산노래광장,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,41,경기도,41171,안양시 만안구,41171510,안양1동,4117110100,안양동,4117110100106330007,1,대지,633.0,7.0,경기도 안양시 만안구 안양동 633-7,411713182003.0,경기도 안양시 만안구 만안로,204.0,1.0,4117110100106330007007962,,경기도 안양시 만안구 만안로 204-1,430831.0,13992,,1,,126.924405201482,37.3992909638738
MA0101202209A0045900,세경공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,41,경기도,41173,안양시 동안구,41173566,부림동,4117310200,관양동,4117310200115890000,1,대지,1589.0,,경기도 안양시 동안구 관양동 1589,411733183005.0,경기도 안양시 동안구 달안로,112.0,,4117310200115890000005058,한가람세경아파트,경기도 안양시 동안구 달안로 112,431729.0,14052,,,,126.955323386085,37.3972614555586
MA0101202209A0049922,낭만카페,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41171,안양시 만안구,41171581,안양9동,4117110100,안양동,4117110100111210001,1,대지,1121.0,1.0,경기도 안양시 만안구 안양동 1121-1,411713182007.0,경기도 안양시 만안구 병목안로,300.0,,4117110100111210001018395,,경기도 안양시 만안구 병목안로 300,430843.0,14026,,1,,126.905422524914,37.3796628229739
MA0101202209A0049663,부엉이노래빠,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,41,경기도,41171,안양시 만안구,41171560,안양6동,4117110100,안양동,4117110100105110007,1,대지,511.0,7.0,경기도 안양시 만안구 안양동 511-7,411713182015.0,경기도 안양시 만안구 수리산로,56.0,,4117110100105110007010251,,경기도 안양시 만안구 수리산로 56,430826.0,14034,,,,126.932013740062,37.3892139576008
MA0101202209A0077484,역전할머니맥주안양범계점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41173,안양시 동안구,41173610,범계동,4117310400,호계동,4117310400110480001,1,대지,1048.0,1.0,경기도 안양시 동안구 호계동 1048-1,411734349200.0,경기도 안양시 동안구 평촌대로217번길,15.0,,4117310400110480001000001,파크애비뉴엘,경기도 안양시 동안구 평촌대로217번길 15,431812.0,14072,,2,,126.955008912626,37.3906268354747
MA0101202301A0105127,포실,,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,G47219,기타 식료품 소매업,41,경기도,41173,안양시 동안구,41173559,인덕원동,4117310200,관양동,4117310200114900041,1,대지,1490.0,41.0,경기도 안양시 동안구 관양동 1490-41,411734349176.0,경기도 안양시 동안구 인덕원로16번길,1.0,,4117310200114900041001725,,경기도 안양시 동안구 인덕원로16번길 1,431846.0,13951,,5,,126.973972276911,37.4012272500691
MA0101202209A0058710,인덕원가나부동산공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,41,경기도,41173,안양시 동안구,41173559,인덕원동,4117310200,관양동,4117310200114740035,1,대지,1474.0,35.0,경기도 안양시 동안구 관양동 1474-35,411734349072.0,경기도 안양시 동안구 관악대로434번길,9.0,,4117310200114740035001592,,경기도 안양시 동안구 관악대로434번길 9,431810.0,13949,,,,126.971174333076,37.4043026016485
MA0101202209A0048334,건영식품,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,41,경기도,41173,안양시 동안구,41173578,귀인동,4117310300,평촌동,4117310300109340001,1,대지,934.0,1.0,경기도 안양시 동안구 평촌동 934-1,411732000018.0,경기도 안양시 동안구 흥안대로,313.0,,4117310300109340001004822,안양시농수산물도매시장,경기도 안양시 동안구 흥안대로 313,431802.0,14104,,1,,126.970470476524,37.3830943779952
MA0101202209A0079042,평촌퍼스트수학학원,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,41,경기도,41173,안양시 동안구,41173578,귀인동,4117310300,평촌동,4117310300109000001,1,대지,900.0,1.0,경기도 안양시 동안구 평촌동 900-1,411732183002.0,경기도 안양시 동안구 평촌대로,142.0,,4117310300109000001004618,평촌트윈마트,경기도 안양시 동안구 평촌대로 142,431801.0,14103,,,,126.959875002804,37.3849930185487
MA0101202209A0058935,웰돈,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41173,안양시 동안구,41173578,귀인동,4117310300,평촌동,4117310300109060009,1,대지,906.0,9.0,경기도 안양시 동안구 평촌동 906-9,411734349092.0,경기도 안양시 동안구 관평로79번길,34.0,,4117310300109060009004417,,경기도 안양시 동안구 관평로79번길 34,431801.0,14103,,1,,126.962731962679,37.3841711096484
MA0101202209A0033361,스타티,,G2,소매,G202,자동차 부품 소매,G20202,자동차 부품 소매업,G45220,자동차 중고 부품 및 내장품 판매업,41,경기도,41171,안양시 만안구,41171560,안양6동,4117110100,안양동,4117110100105320003,1,대지,532.0,3.0,경기도 안양시 만안구 안양동 532-3,411713182005.0,경기도 안양시 만안구 문예로,50.0,,4117110100105320003010210,한림시티빌아파트,경기도 안양시 만안구 문예로 50,430824.0,14035,,2,,126.933154453209,37.3860164645581
MA0101202301A0098654,근본화로,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41173,안양시 동안구,41173559,인덕원동,4117310200,관양동,4117310200114910003,1,대지,1491.0,3.0,경기도 안양시 동안구 관양동 1491-3,411734349176.0,경기도 안양시 동안구 인덕원로16번길,14.0,,4117310200114910003001734,,경기도 안양시 동안구 인덕원로16번길 14,431846.0,13951,,1,,126.974418610423,37.4007986108262
MA0101202209A0085634,모에루MOERUmake-up&hair,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,41,경기도,41173,안양시 동안구,41173580,호계1동,4117310400,호계동,4117310400109490003,1,대지,949.0,3.0,경기도 안양시 동안구 호계동 949-3,411732012008.0,경기도 안양시 동안구 경수대로,563.0,,4117310400109490003000001,현대제우스타워,경기도 안양시 동안구 경수대로 563,431839.0,14116,,3,,126.957082379399,37.3730112533207
MA0101202209A0033002,네임필라테스평생교육원,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85669,기타 기술 및 직업 훈련학원,41,경기도,41173,안양시 동안구,41173580,호계1동,4117310400,호계동,4117310400109960008,1,대지,996.0,8.0,경기도 안양시 동안구 호계동 996-8,411732012008.0,경기도 안양시 동안구 경수대로,546.0,1.0,4117310400109960008006106,,경기도 안양시 동안구 경수대로 546-1,431841.0,14112,,5,,126.958232962842,37.3714535341301
MA0101202209A0053000,한반도서비스,,N1,시설관리·임대,N104,고용 알선,N10401,고용 알선업,N75110,고용 알선업,41,경기도,41173,안양시 동안구,41173559,인덕원동,4117310200,관양동,4117310200114880034,1,대지,1488.0,34.0,경기도 안양시 동안구 관양동 1488-34,411732000018.0,경기도 안양시 동안구 흥안대로,535.0,,4117310200114880034006878,,경기도 안양시 동안구 흥안대로 535,431846.0,13951,,3,,126.976145392647,37.4017236528056
MA0101202301A0104332,홀리하트통번역,,M1,과학·기술,M115,기타 전문 과학,M11502,번역/통역 서비스업,M73902,번역 및 통역 서비스업,41,경기도,41171,안양시 만안구,41171530,안양3동,4117110100,안양동,4117110100109080135,1,대지,908.0,135.0,경기도 안양시 만안구 안양동 908-135,411714346256.0,경기도 안양시 만안구 양화로65번길,13.0,,4117110100109080135005223,,경기도 안양시 만안구 양화로65번길 13,430842.0,14010,,,,126.912107447718,37.3991694418696
MA0101202301A0092007,나이스테크,,G2,소매,G212,기타 생활용품 소매,G21201,전기용품/조명장치 소매업,G47591,전기용품 및 조명장치 소매업,41,경기도,41171,안양시 만안구,41171570,안양7동,4117110100,안양동,4117110100114320000,1,대지,1432.0,,경기도 안양시 만안구 안양동 1432,411714346052.0,경기도 안양시 만안구 덕천로152번길,25.0,,4117110100101890000020804,안양아이에스BIZ타워센트럴,경기도 안양시 만안구 덕천로152번길 25,430017.0,14084,,,,126.938302338565,37.3925234301853
MA0101202209A0082424,네일더물오름,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,41,경기도,41171,안양시 만안구,41171560,안양6동,4117110100,안양동,4117110100114100000,1,대지,1410.0,,경기도 안양시 만안구 안양동 1410,411713182016.0,경기도 안양시 만안구 안양로,96.0,,4117110100105760001000001,안양명학역유보라더스마트,경기도 안양시 만안구 안양로 96,430016.0,14035,,1,,126.934290418191,37.3839452471057
